sep=;
# Multi-simbolo: ETHUSDT, XRPUSDT, BTCUSDT, TRXUSDT, GALAUSDT, SUIUSDT, TRBUSDT, SOLUSDT, ADAUSDT, DOGEUSDT
# Parametros: {"detection_method": "atr_dynamic", "consol_min_bars": 8, "consol_max_bars": 50, "consol_max_range_pct": 6, "consol_atr_ratio": 0.6, "consol_body_ratio": 0.5, "consol_max_outside_bars": 3, "lookforward_bars": 100, "max_price_range_pct": 6, "entry_mode": "va_breakout", "position_mode": "concurrent", "swing_bars": 5, "sl_mode": "zone_opposite", "atr_dyn_period": 100, "atr_dyn_ma_period": 20, "atr_dyn_multiplier": 1.5, "atr_dyn_min_bars": 20, "atr_dyn_max_breakout": 5, "atr_dyn_merge_overlap": true, "use_atr_band": false, "atr_band_period": 200, "atr_band_multiplier": 1, "atr_band_ma_period": 20, "use_reentry": true, "max_reentry_bars": 3, "use_ttm_prefilter": true, "ttm_atr_length": 30, "ttm_kc_multiplier": 1, "ttm_min_squeeze_bars": 10, "use_bbwp_scoring": false, "bbwp_lookback": 252, "bbwp_squeeze_threshold": 20, "use_inside_pct_filter": false, "min_inside_pct": 70, "min_score_filter": 30, "use_continuation_score": false, "sl_poc_buffer_pct": 50, "vp_bins_per_zone": 30, "tp_rr_ratio": 1}
# Fecha: 2026-02-08T08:53:30.852824
zona_num;simbolo;fecha_entrada;fecha_cierre;precio_min;precio_max;rango_pct;direccion;precio_breakout;modo_entrada;precio_entrada;offset_barras;sl_price;tp_price;resultado;pnl_r;equity_r;r_multiple;alcanzo_2r;alcanzo_3r;barras_cierre;velas_en_zona;duracion_horas;score
677;DOGEUSDT;2026-02-07 18:47;2026-02-07 19:19;0,09783665;0,09814155;0,31;UP;0,09819;VA Breakout;0,09819;0;0,1;0,1;LOSS;-1,0;862,0;1,27;No;No;33;24;0,4;64.0
678;ETHUSDT;2026-02-07 19:16;2026-02-07 19:19;2085,072;2093,5602;0,41;DOWN;2084,84;VA Breakout;2084,84;0;2089,12;2080,56;WIN;2,0;864,0;5,1;Si;Si;4;25;0,4;60.0
679;XRPUSDT;2026-02-07 19:17;2026-02-07 20:04;1,4186600000000003;1,4283;0,68;DOWN;1,4194;VA Breakout;1,4194;0;1,43;1,41;LOSS;-1,0;863,0;1,48;No;No;48;52;0,8;62.0
680;BTCUSDT;2026-02-07 19:17;2026-02-07 19:22;69182,68500000001;69400,4;0,31;DOWN;69213,8;VA Breakout;69213,8;0;69382,23;69045,37;WIN;2,0;865,0;2,23;Si;No;6;34;0,6;53.0
681;ADAUSDT;2026-02-07 19:40;2026-02-07 20:03;0,270972;0,2724404999999999;0,54;DOWN;0,2709;VA Breakout;0,2709;0;0,27;0,27;LOSS;-1,0;864,0;2,15;Si;No;24;47;0,8;64.0
682;ETHUSDT;2026-02-07 19:59;2026-02-07 19:59;2075,42;2085,66;0,49;UP;2083,17;VA Breakout;2083,17;0;2079,94;2086,4;LOSS;-1,0;863,0;18,93;Si;Si;1;42;0,7;65.0
683;DOGEUSDT;2026-02-07 19:59;2026-02-07 20:02;0,09756;0,09789300000000001;0,34;UP;0,09782;VA Breakout;0,09782;0;0,1;0,1;WIN;2,0;865,0;5,2;Si;Si;4;44;0,7;64.0
684;SOLUSDT;2026-02-07 20:04;2026-02-07 20:51;86,9963;87,77334999999998;0,89;UP;87,51;VA Breakout;87,51;0;87,11;87,91;WIN;2,0;867,0;3,49;Si;Si;48;100;1,6;56.0
685;XRPUSDT;2026-02-07 20:37;2026-02-07 21:35;1,4255604999999998;1,4314980000000002;0,42;UP;1,4347;VA Breakout;1,4347;0;1,43;1,44;LOSS;-1,0;866,0;4,41;Si;Si;59;22;0,3;64.0
686;BTCUSDT;2026-02-07 21:18;2026-02-07 21:21;69085,862;69460,7;0,54;UP;69407,3;VA Breakout;69407,3;0;69245,46;69569,14;WIN;2,0;868,0;12,71;Si;Si;4;77;1,3;47.0
687;TRBUSDT;2026-02-07 21:27;2026-02-07 21:35;14,834;14,99688;1,09;DOWN;14,853;VA Breakout;14,853;0;14,94;14,77;WIN;2,0;870,0;1,97;No;No;9;174;2,9;63.0
688;ADAUSDT;2026-02-07 21:27;2026-02-07 21:35;0,2712105;0,2727;0,55;DOWN;0,2714;VA Breakout;0,2714;0;0,27;0,27;WIN;2,0;872,0;3,85;Si;Si;9;64;1,1;64.0
689;DOGEUSDT;2026-02-07 21:27;2026-02-07 21:54;0,09786895000000001;0,09839;0,53;DOWN;0,09788;VA Breakout;0,09788;0;0,1;0,1;WIN;2,0;874,0;3,53;Si;Si;28;47;0,8;63.0
690;SOLUSDT;2026-02-07 21:32;2026-02-07 21:35;87,58255;87,99;0,46;DOWN;87,6;VA Breakout;87,6;0;87,84;87,36;WIN;2,0;876,0;5,24;Si;Si;4;62;1,0;63.0
691;XRPUSDT;2026-02-07 21:33;2026-02-07 21:35;1,4286525;1,4405;0,83;DOWN;1,4321;VA Breakout;1,4321;0;1,44;1,43;WIN;2,0;878,0;5,15;Si;Si;3;52;0,8;49.0
692;ETHUSDT;2026-02-07 21:34;2026-02-07 21:36;2090,2027;2102,4;0,58;DOWN;2091,01;VA Breakout;2091,01;0;2096,22;2085,8;WIN;2,0;880,0;5,37;Si;Si;3;42;0,7;52.0
693;XRPUSDT;2026-02-07 22:38;2026-02-07 22:39;1,4231989999999999;1,4321;0,62;DOWN;1,4241;VA Breakout;1,4241;0;1,43;1,42;WIN;2,0;882,0;6,1;Si;Si;2;64;1,1;45.0
694;GALAUSDT;2026-02-07 22:39;2026-02-07 22:41;0,00419703;0,004207365;0,25;DOWN;0,004197;VA Breakout;0,004197;0;0,0;0,0;WIN;2,0;884,0;7,56;Si;Si;3;29;0,5;65.0
695;SUIUSDT;2026-02-07 22:39;2026-02-07 22:42;0,9922869999999999;0,9951129999999999;0,28;DOWN;0,9925;VA Breakout;0,9925;0;0,99;0,99;WIN;2,0;886,0;5,45;Si;Si;4;20;0,3;50.0
696;SOLUSDT;2026-02-07 22:46;2026-02-07 22:48;87,01279999999998;87,4751;0,53;DOWN;87,14;VA Breakout;87,14;0;87,36;86,92;WIN;2,0;888,0;3,68;Si;Si;3;46;0,8;55.0
697;BTCUSDT;2026-02-07 22:48;2026-02-07 22:50;69142,0835;69405,7;0,38;DOWN;69194,1;VA Breakout;69194,1;0;69271,68;69116,52;WIN;2,0;890,0;3,45;Si;Si;3;76;1,2;49.0
698;DOGEUSDT;2026-02-07 22:48;2026-02-07 22:52;0,09728;0,09772270000000002;0,45;DOWN;0,09728;VA Breakout;0,09728;0;0,1;0,1;WIN;2,0;892,0;7,8;Si;Si;5;74;1,2;64.0
699;ETHUSDT;2026-02-07 22:54;2026-02-07 23:13;2080,12845;2091,7668999999996;0,56;DOWN;2080,21;VA Breakout;2080,21;0;2085,13;2075,29;WIN;2,0;894,0;3,5;Si;Si;20;55;0,9;65.0
700;TRBUSDT;2026-02-07 23:30;2026-02-08 02:09;14,709;14,851739999999998;0,97;UP;14,818;VA Breakout;14,818;0;14,74;14,9;LOSS;-1,0;893,0;3,18;Si;Si;160;98;1,6;44.0
701;ADAUSDT;2026-02-08 00:11;2026-02-08 02:20;0,26938249999999997;0,2706;0,45;UP;0,2704;VA Breakout;0,2704;0;0,27;0,27;LOSS;-1,0;892,0;6,23;Si;Si;130;40;0,7;34.0
702;SOLUSDT;2026-02-08 00:32;2026-02-08 01:18;86,97509999999997;87,39;0,48;DOWN;87,03;VA Breakout;87,03;0;87,29;86,77;LOSS;-1,0;891,0;2,68;Si;No;47;53;0,9;63.0
703;SOLUSDT;2026-02-08 01:04;2026-02-08 01:14;86,95344999999999;87,22;0,31;DOWN;86,95;VA Breakout;86,95;0;87,14;86,76;LOSS;-1,0;890,0;3,26;Si;Si;11;33;0,5;64.0
704;BTCUSDT;2026-02-08 01:12;2026-02-08 01:14;69075,4;69365,0;0,42;DOWN;69129,5;VA Breakout;69129,5;0;69287,7;68971,3;LOSS;-1,0;889,0;0,09;No;No;3;96;1,6;44.0
705;XRPUSDT;2026-02-08 01:13;2026-02-08 01:18;1,4142;1,4253;0,78;DOWN;1,4166;VA Breakout;1,4166;0;1,42;1,41;LOSS;-1,0;888,0;1,61;No;No;6;103;1,7;62.0
706;TRBUSDT;2026-02-08 01:13;2026-02-08 02:09;14,737970000000002;14,85786;0,81;UP;14,806;VA Breakout;14,806;0;14,75;14,86;LOSS;-1,0;887,0;5,32;Si;Si;57;102;1,7;64.0
707;ADAUSDT;2026-02-08 01:13;2026-02-08 01:52;0,2695;0,2703;0,3;UP;0,2704;VA Breakout;0,2704;0;0,27;0,27;LOSS;-1,0;886,0;6,4;Si;Si;40;33;0,5;65.0
708;ETHUSDT;2026-02-08 01:14;2026-02-08 01:48;2074,7171499999995;2086,99785;0,59;UP;2085,55;VA Breakout;2085,55;0;2077,82;2093,28;LOSS;-1,0;885,0;7,61;Si;Si;35;113;1,9;64.0
709;ETHUSDT;2026-02-08 01:46;2026-02-08 02:08;2080,18;2087,96315;0,37;DOWN;2081,0;VA Breakout;2081,0;0;2087,77;2074,23;WIN;2,0;887,0;2,05;Si;No;23;33;0,5;53.0
710;SOLUSDT;2026-02-08 02:19;2026-02-08 02:20;86,92;87,4284;0,58;DOWN;86,86;VA Breakout;86,86;0;87,07;86,65;WIN;2,0;889,0;2,53;Si;No;2;65;1,1;61.0
711;SUIUSDT;2026-02-08 02:33;2026-02-08 02:54;0,9827;0,9878229999999999;0,52;UP;0,9862;VA Breakout;0,9862;0;0,98;0,99;WIN;2,0;891,0;8,92;Si;Si;22;65;1,1;64.0
712;SOLUSDT;2026-02-08 02:54;2026-02-08 03:00;86,8534;87,11634999999998;0,3;UP;87,15;VA Breakout;87,15;0;86,95;87,35;WIN;2,0;893,0;8,74;Si;Si;7;21;0,3;64.0
713;XRPUSDT;2026-02-08 03:02;2026-02-08 03:04;1,4131;1,4208;0,54;UP;1,4195;VA Breakout;1,4195;0;1,41;1,43;WIN;2,0;895,0;7,79;Si;Si;3;91;1,5;46.0
714;TRBUSDT;2026-02-08 03:03;2026-02-08 03:25;14,732;14,852170000000001;0,81;UP;14,86;VA Breakout;14,86;0;14,77;14,95;WIN;2,0;897,0;2,35;Si;No;23;110;1,8;64.0
715;ADAUSDT;2026-02-08 03:20;2026-02-08 03:22;0,2695;0,2715;0,74;UP;0,2711;VA Breakout;0,2711;0;0,27;0,27;WIN;2,0;899,0;6,1;Si;Si;3;128;2,1;63.0
716;ETHUSDT;2026-02-08 03:21;2026-02-08 03:24;2075,3468000000003;2085,83;0,5;UP;2085,85;VA Breakout;2085,85;0;2076,41;2095,29;WIN;2,0;901,0;6,2;Si;Si;4;49;0,8;65.0
717;BTCUSDT;2026-02-08 03:21;2026-02-08 03:28;69194,9;69722,0;0,76;UP;69764,0;VA Breakout;69764,0;0;69400,23;70127,77;WIN;2,0;903,0;4,67;Si;Si;8;111;1,8;61.0
718;SUIUSDT;2026-02-08 04:11;2026-02-08 04:35;1,0028105;1,007313;0,45;DOWN;1,0011;VA Breakout;1,0011;0;1,01;1,0;WIN;2,0;905,0;3,18;Si;Si;25;24;0,4;64.0
719;ADAUSDT;2026-02-08 04:11;2026-02-08 04:35;0,274293;0,2756;0,48;DOWN;0,2741;VA Breakout;0,2741;0;0,28;0,27;WIN;2,0;907,0;4,12;Si;Si;25;34;0,6;64.0
720;SUIUSDT;2026-02-08 04:34;2026-02-08 04:35;0,9981095000000001;1,0027775;0,47;DOWN;0,9977;VA Breakout;0,9977;0;1,0;0,99;WIN;2,0;909,0;3,48;Si;Si;2;23;0,4;64.0
721;SOLUSDT;2026-02-08 04:34;2026-02-08 04:35;88,14580000000001;88,74;0,67;DOWN;88,2;VA Breakout;88,2;0;88,48;87,92;WIN;2,0;911,0;6,67;Si;Si;2;58;0,9;63.0
722;ADAUSDT;2026-02-08 04:34;2026-02-08 04:34;0,273303;0,27455500000000005;0,46;DOWN;0,2735;VA Breakout;0,2735;0;0,27;0,27;LOSS;-1,0;910,0;7,36;Si;Si;1;24;0,4;64.0
723;DOGEUSDT;2026-02-08 04:34;2026-02-08 04:41;0,09777400000000001;0,09865;0,89;DOWN;0,09797;VA Breakout;0,09797;0;0,1;0,1;WIN;2,0;912,0;3,21;Si;Si;8;58;0,9;63.0
724;XRPUSDT;2026-02-08 04:40;2026-02-08 05:22;1,4411;1,4571;1,1;DOWN;1,4403;VA Breakout;1,4403;0;1,45;1,43;WIN;2,0;914,0;1,82;No;No;43;52;0,8;62.0
725;TRBUSDT;2026-02-08 05:05;2026-02-08 05:22;14,889;15,047780000000003;1,06;UP;15,032;VA Breakout;15,032;0;14,95;15,12;LOSS;-1,0;913,0;0,56;No;No;18;81;1,3;63.0
726;XRPUSDT;2026-02-08 05:20;2026-02-08 05:21;1,4330105;1,445787;0,89;UP;1,4428;VA Breakout;1,4428;0;1,44;1,45;LOSS;-1,0;912,0;3,36;Si;Si;2;41;0,7;63.0
727;ETHUSDT;2026-02-08 05:21;2026-02-08 05:22;2093,49735;2117,9741499999996;1,16;DOWN;2099,51;VA Breakout;2099,51;0;2111,41;2087,61;WIN;2,0;914,0;1,47;No;No;2;104;1,7;62.0
728;BTCUSDT;2026-02-08 05:21;2026-02-08 06:16;69990,417;70672,27949999999;0,97;DOWN;70037,6;VA Breakout;70037,6;0;70736,38;69338,82;LOSS;-1,0;913,0;0,28;No;No;56;94;1,6;61.0
729;SOLUSDT;2026-02-08 05:21;2026-02-08 05:21;87,39489999999999;88,05;0,75;DOWN;87,4;VA Breakout;87,4;0;87,82;86,98;LOSS;-1,0;912,0;2,55;Si;No;1;41;0,7;62.0
730;ADAUSDT;2026-02-08 05:21;2026-02-08 06:17;0,2716795;0,27316950000000007;0,55;DOWN;0,2712;VA Breakout;0,2712;0;0,27;0,27;LOSS;-1,0;911,0;0,98;No;No;57;45;0,7;64.0
731;DOGEUSDT;2026-02-08 05:21;2026-02-08 05:25;0,0972077;0,09786;0,67;DOWN;0,09704;VA Breakout;0,09704;0;0,1;0,1;WIN;2,0;913,0;1,22;No;No;5;45;0,7;63.0
732;GALAUSDT;2026-02-08 06:01;2026-02-08 06:04;0,00413959;0,004159899999999999;0,49;UP;0,004161;VA Breakout;0,004161;0;0,0;0,0;WIN;2,0;915,0;4,91;Si;Si;4;39;0,6;64.0
733;ETHUSDT;2026-02-08 06:11;2026-02-08 06:16;2087,1464499999993;2104,37;0,82;UP;2102,91;VA Breakout;2102,91;0;2090,99;2114,83;WIN;2,0;917,0;3,48;Si;Si;6;46;0,8;48.0
734;BTCUSDT;2026-02-08 06:11;2026-02-08 06:16;70120,4365;70457,2;0,48;UP;70388,5;VA Breakout;70388,5;0;70157,46;70619,54;WIN;2,0;919,0;4,65;Si;Si;6;37;0,6;54.0
735;DOGEUSDT;2026-02-08 06:11;2026-02-08 06:31;0,0963564;0,097;0,67;UP;0,09697;VA Breakout;0,09697;0;0,1;0,1;WIN;2,0;921,0;1,97;No;No;21;46;0,8;63.0
736;SUIUSDT;2026-02-08 06:12;2026-02-08 06:17;0,9832125000000002;0,9909;0,78;UP;0,9905;VA Breakout;0,9905;0;0,98;1,0;WIN;2,0;923,0;2,34;Si;No;6;51;0,8;62.0
737;SOLUSDT;2026-02-08 06:12;2026-02-08 06:16;86,65500000000002;87,18;0,6;UP;87,06;VA Breakout;87,06;0;86,69;87,43;WIN;2,0;925,0;4,8;Si;Si;5;38;0,6;57.0
738;ADAUSDT;2026-02-08 06:12;2026-02-08 06:16;0,27018450000000005;0,27162149999999996;0,53;UP;0,2716;VA Breakout;0,2716;0;0,27;0,27;WIN;2,0;927,0;3,24;Si;Si;5;39;0,6;59.0
739;TRBUSDT;2026-02-08 06:30;2026-02-08 06:33;14,82574;14,962;0,91;UP;14,942;VA Breakout;14,942;0;14,83;15,05;WIN;2,0;929,0;1,01;No;No;4;66;1,1;40.0
740;TRXUSDT;2026-02-08 07:06;2026-02-08 07:07;0,27835229999999994;0,27847514999999995;0,04;UP;0,27846;VA Breakout;0,27846;0;0,28;0,28;WIN;2,0;931,0;9,71;Si;Si;2;32;0,5;36.0
741;DOGEUSDT;2026-02-08 07:11;2026-02-08 08:01;0,09785;0,09847225;0,63;DOWN;0,09791;VA Breakout;0,09791;0;0,1;0,1;LOSS;-1,0;930,0;0,92;No;No;51;39;0,6;49.0
742;ETHUSDT;2026-02-08 07:28;2026-02-08 07:55;2122,5048000000006;2133,5196499999997;0,52;UP;2136,52;VA Breakout;2136,52;0;2124,35;2148,69;LOSS;-1,0;929,0;0,64;No;No;28;41;0,7;65.0
743;BTCUSDT;2026-02-08 07:51;2026-02-08 07:54;70693,0;71051,735;0,51;UP;70987,4;VA Breakout;70987,4;0;70864,87;71109,93;WIN;2,0;931,0;3,89;Si;Si;4;60;1,0;34.0
744;XRPUSDT;2026-02-08 07:56;2026-02-08 08:22;1,4263584999999996;1,453;1,85;UP;1,4534;VA Breakout;1,4534;0;1,45;1,46;WIN;2,0;933,0;2,35;Si;No;27;154;2,5;52.0
745;SUIUSDT;2026-02-08 08:04;2026-02-08 08:05;0,9933;1,0019215;0,86;DOWN;0,9967;VA Breakout;0,9967;0;1,0;0,99;WIN;2,0;935,0;2,17;Si;No;2;88;1,4;48.0
746;SOLUSDT;2026-02-08 08:18;2026-02-08 08:21;87,63194999999999;88,33;0,79;UP;88,22;VA Breakout;88,22;0;87,88;88,56;WIN;2,0;937,0;1,78;No;No;4;105;1,7;63.0
747;ADAUSDT;2026-02-08 08:19;2026-02-08 08:53;0,2728385;0,275;0,79;UP;0,2747;VA Breakout;0,2747;0;0,27;0,28;OPEN;-0,4965530939395844;-;0,39;No;No;35;101;1,7;63.0
748;GALAUSDT;2026-02-08 08:21;2026-02-08 08:38;0,004188;0,004217;0,69;UP;0,00421;VA Breakout;0,00421;0;0,0;0,0;LOSS;-1,0;936,0;0,85;No;No;18;103;1,7;55.0
749;TRBUSDT;2026-02-08 08:38;2026-02-08 08:52;14,8892;15,05014;1,08;DOWN;14,888;VA Breakout;14,888;0;15,06;14,72;OPEN;0,13913043478260342;-;0,23;No;No;15;127;2,1;63.0
750;XRPUSDT;2026-02-08 08:52;2026-02-08 08:52;1,4560140000000001;1,4640035;0,55;DOWN;1,4595;VA Breakout;1,4595;0;1,46;1,46;LOSS;-1,0;935,0;0,0;No;No;1;27;0,4;41.0
751;BTCUSDT;2026-02-08 08:52;2026-02-08 08:52;71157,2;71453,1665;0,42;UP;71354,2;VA Breakout;71354,2;0;71322,93;71385,47;OPEN;0,0;-;0,34;No;No;1;35;0,6;36.0
752;SUIUSDT;2026-02-08 08:52;2026-02-08 08:52;0,9966264999999999;1,001233;0,46;UP;1,0003;VA Breakout;1,0003;0;1,0;1,0;OPEN;0,0;-;0,0;No;No;1;32;0,5;38.0
753;SOLUSDT;2026-02-08 08:53;2026-02-08 08:53;88,13399999999999;88,60354999999998;0,53;DOWN;88,35;VA Breakout;88,35;0;88,49;88,21;OPEN;0,0;-;0,44;No;No;1;27;0,4;56.0
754;DOGEUSDT;2026-02-08 08:53;2026-02-08 08:53;0,09792125;0,0982881;0,37;UP;0,09819;VA Breakout;0,09819;0;0,1;0,1;OPEN;0,0;-;0,25;No;No;1;24;0,4;63.0
