
[BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672549200000 (2023-01-01T05:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672585200000 (2023-01-01T15:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672585500000 (2023-01-01T15:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672585800000 (2023-01-01T15:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672586100000 (2023-01-01T15:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672586400000 (2023-01-01T15:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672586700000 (2023-01-01T15:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672587000000 (2023-01-01T15:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672587300000 (2023-01-01T15:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672587600000 (2023-01-01T15:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672587900000 (2023-01-01T15:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672588200000 (2023-01-01T15:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672588500000 (2023-01-01T15:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672588800000 (2023-01-01T16:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672589100000 (2023-01-01T16:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672589400000 (2023-01-01T16:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672589700000 (2023-01-01T16:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672590000000 (2023-01-01T16:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672590300000 (2023-01-01T16:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672590600000 (2023-01-01T16:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672590900000 (2023-01-01T16:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672591200000 (2023-01-01T16:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672591500000 (2023-01-01T16:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672591800000 (2023-01-01T16:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672592100000 (2023-01-01T16:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672592400000 (2023-01-01T17:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672592700000 (2023-01-01T17:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672593000000 (2023-01-01T17:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672593300000 (2023-01-01T17:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672593600000 (2023-01-01T17:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672593900000 (2023-01-01T17:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672594200000 (2023-01-01T17:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672594500000 (2023-01-01T17:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672594800000 (2023-01-01T17:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672595100000 (2023-01-01T17:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672595400000 (2023-01-01T17:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672595700000 (2023-01-01T17:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672596000000 (2023-01-01T18:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672596300000 (2023-01-01T18:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672596600000 (2023-01-01T18:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672596900000 (2023-01-01T18:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672597200000 (2023-01-01T18:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672597500000 (2023-01-01T18:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672597800000 (2023-01-01T18:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672598100000 (2023-01-01T18:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672598400000 (2023-01-01T18:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672598700000 (2023-01-01T18:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672599000000 (2023-01-01T18:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672599300000 (2023-01-01T18:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672599600000 (2023-01-01T19:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672599900000 (2023-01-01T19:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672600200000 (2023-01-01T19:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672600500000 (2023-01-01T19:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672600800000 (2023-01-01T19:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672601100000 (2023-01-01T19:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672601400000 (2023-01-01T19:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672601700000 (2023-01-01T19:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672602000000 (2023-01-01T19:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672602300000 (2023-01-01T19:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672602600000 (2023-01-01T19:50:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672602900000 (2023-01-01T19:55:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672603200000 (2023-01-01T20:00:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672603500000 (2023-01-01T20:05:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672603800000 (2023-01-01T20:10:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672604100000 (2023-01-01T20:15:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672604400000 (2023-01-01T20:20:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672604700000 (2023-01-01T20:25:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672605000000 (2023-01-01T20:30:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672605300000 (2023-01-01T20:35:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672605600000 (2023-01-01T20:40:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672605900000 (2023-01-01T20:45:00.000Z)
BacktestingApp.jsx:794 [BacktestingApp] [ENTRY] handleTimeUpdate called with timestamp: 1672606200000 (2023-01-01T20:50:00.000Z)
